# Dataset: Baghewala Digital Twin - CSS Production Daily Telemetry
# Version: 1.3.0
# Generated: 2026-08-27T13:55:00Z
# Description: Multi-cycle daily production data for 5 wells across 3 CSS cycles each
# Schema: WellState Canonical v1.0 (Macro Domain)
# Physics Models: Boberg-Lantz Thermal Decay, Andrade-Arrhenius Viscosity, Vogel IPR
# Field: Baghewala, Jaisalmer, Rajasthan (Jodhpur Sandstone)
# Wells: BGW-04, BGW-05, BGW-08, BGW-11, BGW-15
# Cycles: 3 per well (15 total)
# Reservoir Temp: 46-48°C | Crude API: 17-19° | Peak BHT: 140-220°C
# Random Seed: 42 | Noise: 2% Gaussian | Missing: 2% | Out-of-range: 1%
well_id,cycle_id,cycle_number,ts,cycle_day,phase,surface_temp_c,injection_temp_c,bottomhole_temp_c_estimated,viscosity_cp,oil_rate_bopd,water_cut_pct,gross_fluid_bpd,sor_instantaneous,sor_cumulative,cumulative_oil_bbl,cumulative_steam_m3,pressure_in_psi,pressure_out_psi,spm,motor_current_a,energy_kwh_day,fmi,rod_floating_risk_pct,operating_state,net_value_inr_day,source,quality_flag,label_source 
BGW-04,CYC-003,3,2025-07-02T00:00:00+00:00,38.0,produce,73.86599297963068,,91.70768547645918,909.6283662871491,29.82754416447097,83.28370564249838,178.43394909521632,1.700971649809856,1.9497817797853048,1503.6591291523237,2931.807173029039,434.4732920163106,113.68723559616592,4.704701027755774,49.829996050900455,124.57499012725114,0.8506995712527452,0.0,Normal,147891.97092108236,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-03T00:00:00+00:00,39.0,produce,74.30386496069266,,88.2127416396307,1001.5988942596772,28.372091430428537,83.16473934011725,168.52778227566893,1.7285318227735826,1.913673255244656,1532.0312205827522,2931.807173029039,345.5314990435815,85.28231091819814,7.161574029701243,20.23494642873399,50.58736607183498,0.8329100518148457,0.0,Normal,141354.58349142433,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-04T00:00:00+00:00,40.0,produce,76.93679771153988,,85.4221213245793,1108.4822920650104,28.349663265373167,45.22019058587718,51.75202975069921,2.1260810433164496,1.878904825979909,1560.3808838481254,2931.807173029039,243.89938564781266,72.28142633989708,6.42339591877041,43.27108867541783,108.17772168854458,0.8139556561710891,0.0,Normal,140666.5391099804,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-05T00:00:00+00:00,41.0,produce,67.89791386672273,,88.80328500828094,1234.9672496247988,24.301728236207904,75.65022693815183,99.80268881554571,2.0762981348683325,1.8500910849099508,1584.6826120843334,2931.807173029039,313.40946397853844,177.60611768725397,4.819774111610009,19.476784775909117,48.691961939772796,0.7938769516654332,0.0,Normal,121021.7215616418,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-06T00:00:00+00:00,42.0,produce,63.62883014666684,,82.8609058006013,1388.633309609119,27.668557245424335,43.96936629860503,49.381124962603245,1.823604965569966,1.8183428205951988,1612.3511693297578,2931.807173029039,68.70778657267644,55.2183441635551,8.001588047313552,53.60474785744182,134.01186964360454,0.7727262594295048,0.0,Normal,137002.66753068563,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-07T00:00:00+00:00,43.0,produce,65.70620398865182,,80.63641388558648,1477.9290061593465,32.68268033030262,33.379075285378775,49.057680406423096,1.4471413176277381,1.7822169274114845,1645.0338496600605,2931.807173029039,188.56847371603592,149.79572966522994,4.991444623701102,41.93729733299669,104.84324333249174,0.750566724270143,0.0,Normal,162364.96921818817,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-08T00:00:00+00:00,44.0,produce,67.08430893530631,,79.63755473391994,1671.3274705125882,24.956301326603143,81.6768531684414,136.20095694272354,1.8842663980282202,1.7555835112541645,1669.9901509866636,2931.807173029039,273.7286438037923,135.03403083420636,7.653095686297999,37.82438986555319,94.56097466388297,0.7274711752461149,0.0,Normal,123835.89688637688,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-09T00:00:00+00:00,45.0,produce,60.37947279592875,,75.20368174553575,1790.3081553288305,27.258447891384755,31.395581818479442,39.73278779110344,1.8364522283860496,1.7273881828313689,1697.2485988780484,2931.807173029039,499.73617659679996,38.19604660629452,7.975433602730164,31.276318428914823,78.19079607228706,0.7035208219074114,0.0,Normal,135510.3314962009,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-10T00:00:00+00:00,46.0,produce,57.808190574155304,,76.64252867683084,1921.3933249911242,16.467172898330872,44.62198969379432,29.735941770529003,1.8254764416186215,1.7107896311125315,1713.7157717763791,2931.807173029039,413.53067387356634,159.58847291202468,7.20931564039665,32.42333259251732,81.0583314812933,0.6788038335820571,0.0,Normal,81525.28117684142,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-11T00:00:00+00:00,47.0,produce,63.464659455955875,,71.40473055432975,2147.808870652638,10.906400684177155,48.770361496555324,21.289239984474634,1.8328861167227337,1.6999707065380965,1724.6221724605564,2931.807173029039,224.8511455716556,106.27791584583021,5.050151980471116,29.930071665173603,74.825179162934,0.6534138491703393,0.0,Normal,53783.75162925644,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-12T00:00:00+00:00,48.0,produce,57.31584358044947,,71.48334656411029,2281.024444768816,20.09199529107653,56.144907108173086,45.81450856947332,1.6664009145853729,1.6803939735338893,1744.7141677516329,2931.807173029039,61.538929612896055,88.01213069644658,5.790169321715565,30.95291123587602,77.38227808969005,0.6274484629293609,0.0,Normal,99686.15367448574,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-13T00:00:00+00:00,49.0,produce,52.823599610162375,,71.67527762811174,2398.942683805876,17.040877853660916,82.33142175729608,96.44736333382002,1.34344868828198,1.6641400746048354,1761.7550456052938,2931.807173029039,138.10009355759576,31.285688746284162,6.581649208978867,50.92122195799948,127.3030548949987,0.6010077280697552,0.0,Normal,83931.3587193546,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-14T00:00:00+00:00,50.0,produce,49.737313565404236,,68.69388375119354,2601.766817771681,9.26325929379545,54.15230555117954,20.20441683089643,1.4943795241108673,1.6554358387594927,1771.0183048990893,2931.807173029039,178.1928058828653,82.23929403746871,6.9855713304591,36.56645106701018,91.41612766752544,0.5741927150525336,0.0,Normal,45402.135192302,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-15T00:00:00+00:00,51.0,produce,55.04707886312356,,67.46883618838642,2630.7998368438666,7.162628854013757,35.86896097208082,11.168739759378507,1.7682161374658352,1.6487676351590634,1778.180933753103,2931.807173029039,131.64725646303214,119.27777522340023,6.896408383233281,19.275076923789754,48.187692309474386,0.5471041556873713,0.0,CSS_Cutoff_Triggered,35331.26734697404,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-16T00:00:00+00:00,52.0,produce,51.70702840728903,,68.35795075305253,2840.504714089464,12.30704052085111,27.60475197128915,16.99979053317191,1.7246453931126264,1.6374347190004956,1790.4879742739543,2931.807173029039,478.13150399299565,132.27400942487628,7.180280080578163,50.36825853393631,125.92064633484078,0.5198411978936377,0.0,Normal,60275.99614090714,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-17T00:00:00+00:00,53.0,produce,51.274293974756574,,64.47847238446172,3180.36034866421,4.145801786333715,71.83153091463171,14.717881095239193,1.4864966303956895,1.6336520643588675,1794.633776060288,2931.807173029039,420.17644333115527,102.03550312028968,6.5050693419136145,18.82141255338673,47.05353138346682,0.4925002896489885,22.477186493531462,High_Viscous_Drag,20258.473617833908,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-18T00:00:00+00:00,54.0,produce,46.92654179206721,,64.87848607485374,3203.288910885169,7.8326760877108965,30.742873331209704,11.309559700865524,1.3166221463081842,1.626552976636655,1802.466452147999,2931.807173029039,338.8871751994697,133.20598613509273,6.505992031504622,24.277883844639017,60.694709611597546,0.4651742045177465,17.81811991811029,High_Viscous_Drag,38556.433342438504,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-19T00:00:00+00:00,55.0,produce,51.906124054780165,,65.34467708457868,3262.8249906472915,4.878942667931106,50.69197689553688,9.894825143556584,1.7633536225267623,1.6221620844795026,1807.3453948159301,2931.807173029039,361.59626809596637,198.51351892937203,4.564431222046946,19.164385975366653,47.91096493841663,0.4379512154585704,24.48677634257482,High_Viscous_Drag,23915.603690271368,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-20T00:00:00+00:00,56.0,produce,51.44989904734588,,61.4201112506017,3557.903501705759,2.739408464121759,46.29977834991624,5.101298244115322,1.3407441806496665,1.6197070809700826,1810.0848032800518,2931.807173029039,283.57690590872164,41.49413581067653,7.321477974528729,24.34848327641732,60.871208191043294,0.41091441852886734,20.800238292090214,High_Viscous_Drag,13088.330238698361,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-21T00:00:00+00:00,57.0,produce,48.15622403660094,,59.914133003714454,3621.9375829256137,13.775713251405229,84.64836167327005,89.73448278428526,1.7115342230427881,1.6074733492255369,1823.860516531457,2931.807173029039,301.0025378165112,154.21058674067183,5.93460007449677,17.405693704031407,43.51423426007852,0.38414120374046634,21.245936317558197,High_Viscous_Drag,68443.42391442537,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-22T00:00:00+00:00,58.0,produce,49.57961275273027,,60.17488842120853,3947.283100627481,14.993297111885735,45.85429145433892,27.69064717149631,1.6995385389251376,1.5943666382159083,1838.8538136433428,2931.807173029039,407.95248235537815,187.62022931150696,4.9525659006450535,30.972636632372325,77.43159158093081,0.35770286673020923,13.048320266608348,High_Viscous_Drag,74192.16964361937,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-23T00:00:00+00:00,59.0,produce,43.50788783151284,,59.37438920907147,3946.977314378758,7.5160875475251405,32.66280901811409,11.161866775148091,1.7949784264779414,1.587876389849124,1846.369901190868,2931.807173029039,401.91263945167367,150.486598616306,4.0342918546010065,27.125134237813143,67.81283559453286,0.33166435209686806,9.167823951565957,Rod_Floating_Warning,36902.309381680374,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-24T00:00:00+00:00,60.0,produce,39.619090495310175,,59.58798336759546,4170.309219844323,0.0,48.818891024457,0.0,1.554342054098569,1.587876389849124,1846.369901190868,2931.807173029039,320.2674500122778,117.66550270840462,7.6623832523321465,34.87853931623321,87.19634829058302,0.3060841171908044,21.95794140459778,Rod_Floating_Warning,-871.9634829058302,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-25T00:00:00+00:00,61.0,produce,39.498588327294556,,58.65329175979578,4316.346799959371,6.964431956031788,72.40182617842368,25.235118820024887,1.4583175222497666,1.5819094917703964,1853.3343331468998,2931.807173029039,86.41367737306348,98.50663039007745,4.69324195065691,42.79804355609847,106.99510889024617,0.2810141037671966,34.49294811640169,Rod_Floating_Warning,33752.20869125648,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-26T00:00:00+00:00,62.0,produce,39.38527668815339,,999.9,4406.620482097212,5.088679872301123,61.37517626505865,13.174635843574679,1.7446811946607426,1.5775779531840892,1858.4230130192009,2931.807173029039,128.67738226718564,115.43623299878521,5.57373132319004,20.854959686489963,52.13739921622491,0.2564998041502331,46.75009792488344,Rod_Floating_Warning,24922.025369343362,synthetic,out_of_range,ground_truth
BGW-04,CYC-003,3,2025-07-27T00:00:00+00:00,63.0,produce,45.629764469027286,,57.585080344691534,4493.116336622647,5.113814960002472,82.94932966919319,29.991870470704807,1.530769796655886,1.5732488507931743,1863.5368279792033,2931.807173029039,190.3172598883668,116.04411668284149,5.82713510806574,19.22658737046976,48.066468426174396,0.23258040831732263,58.709795841338675,Rod_Floating_Warning,25088.410115750616,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-28T00:00:00+00:00,64.0,produce,39.88800972877233,,58.07126220564523,4686.062982296599,3.408272971882501,28.489827730328546,4.766137269295884,1.8812273690251229,1.570376746233982,1866.9451009510858,2931.807173029039,76.001252448365,148.15598890595405,7.886715481644252,24.567204168637026,61.41801042159257,0.20928901850779902,70.35549074610049,Rod_Floating_Warning,16427.18475519658,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-29T00:00:00+00:00,65.0,produce,45.21073723392503,,55.83705662400615,4746.672872985305,4.949379768741082,73.83821617036114,18.918357406248024,1.6384084011193247,1.566224593974778,1871.8944807198268,2931.807173029039,187.81412935397526,136.06229216957854,6.080707768579175,32.04333535561486,80.10833838903714,0.18665291850003618,81.6735407499819,Rod_Floating_Warning,23945.81545981504,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-30T00:00:00+00:00,66.0,produce,41.168957302382296,,56.1500361350732,4957.082927686214,6.549028027321081,71.15829361848039,22.706798067666984,1.2554981523335669,1.5607640897247133,1878.443508747148,2931.807173029039,237.2692991808927,111.82850577800501,4.108714996598997,25.392528349801367,63.48132087450342,0.16469388549955333,92.65305725022333,Rod_Floating_Warning,32110.32692786037,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-07-31T00:00:00+00:00,67.0,produce,42.665847567138286,,55.452976766640816,5093.864447271316,3.4827741156509475,31.58417192065021,5.0905970349603455,1.5877616406944213,1.557875672244268,1881.9262828627989,2931.807173029039,254.4698005519824,173.5407040657347,4.314603407320693,34.529645480871125,86.32411370217781,0.14342853356247054,100.0,Rod_Floating_Critical,16550.62944123296,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-01T00:00:00+00:00,68.0,produce,39.59447082633563,,52.60056075090552,5199.043405510405,0.0,52.5668061043592,0.0,1.7354838081766248,1.557875672244268,1881.9262828627989,2931.807173029039,451.4381100231055,192.4068967056678,7.408645780258947,27.61627582992051,69.04068957480128,0.12286867857537209,100.0,Rod_Floating_Critical,-690.4068957480127,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-02T00:00:00+00:00,69.0,produce,35.51016792908601,,53.265694273287,5431.3799070052155,13.841829298818226,64.56123533234697,39.058441874675296,1.790920926355035,1.546500942927084,1895.7681121616172,2931.807173029039,336.5013569752433,134.3687094092105,4.208777243677525,35.73632087780816,89.3408021945204,0.10302171596864584,100.0,Rod_Floating_Critical,68315.73847214592,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-03T00:00:00+00:00,70.0,produce,36.70665712366065,,53.70657584507907,5628.619176625207,1.0040968946903719,29.275403665915515,1.4197279966749914,1.2440321578817575,1.5456822696109027,1896.7722090563075,2931.807173029039,480.42562923476606,155.3764211080312,5.341890185347857,26.86142325150621,67.15355812876552,0.08389100350745227,100.0,Rod_Floating_Critical,4348.948892164204,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-04T00:00:00+00:00,71.0,produce,41.27132018943168,,53.88713896928133,5447.696642534456,8.551150199043947,40.90278569950024,14.469633298724936,1.2438877430995168,1.5387451997517436,1905.3233592553515,2931.807173029039,86.9772503643923,194.5362059236552,5.337370697003828,45.768925913525344,114.42231478381336,0.06547624264702823,100.0,Rod_Floating_Critical,41611.5278473816,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-05T00:00:00+00:00,72.0,produce,41.546603213192725,,53.347406500286496,5719.871608422115,9.07081979352185,63.63425521246784,24.943308177842518,1.5500168200210922,1.5314542872699528,1914.3941790488734,2931.807173029039,68.87805054423632,194.64309219104524,7.233506426119113,26.71288146803859,66.78220367009646,0.04777385302793269,100.0,Rod_Floating_Critical,44686.27693090828,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-06T00:00:00+00:00,73.0,produce,35.0,,53.543554162484284,6054.486692122916,4.942719748561896,32.685744781972005,7.342753377501746,1.428691221604842,1.527510451586675,1919.3368987974352,2931.807173029039,467.6376381467224,68.18465401345483,5.367565204160856,32.28307531776784,80.7076882944196,0.03077733570273644,100.0,Rod_Floating_Critical,23906.521859865286,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-07T00:00:00+00:00,74.0,produce,39.691139621616806,,51.809637984499524,5893.370007647829,0.9794904827610882,78.21549401255618,4.496271264198729,1.6157768922501212,1.5267313185448497,1920.3163892801963,2931.807173029039,178.65805515762207,168.71097962466493,7.487558852766767,48.860573547611125,122.15143386902781,0.014477621615017311,100.0,Rod_Floating_Critical,3675.938075115163,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-08T00:00:00+00:00,75.0,produce,37.19060766774783,,52.55727727542269,6054.836652200395,4.387316519192145,71.58684678998347,15.441146171856342,1.6184006514821005,1.5232511706581713,1924.7037057993884,2931.807173029039,129.8429462613681,122.65457621247951,7.835260692758887,52.495522659884756,131.23880664971188,0.01,100.0,Rod_Floating_Critical,20624.194529463606,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-09T00:00:00+00:00,76.0,produce,39.376722391797884,,51.53375081437375,6188.325850371718,7.981810064602172,68.96809268597504,25.72130028564106,1.5425891514006291,1.5169602860703386,1932.6855158639905,2931.807173029039,315.6564607064478,116.4212929757676,5.229759523036228,37.600879714360644,94.00219928590161,0.01,100.0,Rod_Floating_Critical,38969.02833015184,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-10T00:00:00+00:00,77.0,produce,35.0,,49.989735363099804,6110.40076675175,0.9665091174011448,25.559897189625598,1.2983715509678828,1.362567644105587,1.5162020545331847,1933.6520249813916,2931.807173029039,376.9077718008522,198.60769172939177,4.448468597711194,31.05977263445153,77.64943158612883,0.01,100.0,Rod_Floating_Critical,4056.0512711444358,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-11T00:00:00+00:00,78.0,produce,35.0,,51.446449119110696,6165.706600510389,0.0,46.323074121144366,0.0,1.6883163292117438,1.5162020545331847,1933.6520249813916,2931.807173029039,299.4019313594075,30.889034302295165,7.135292308424859,16.412454197609563,41.03113549402391,0.01,100.0,Rod_Floating_Critical,-410.3113549402391,synthetic,ok,ground_truth
BGW-04,CYC-003,3,2025-08-12T00:00:00+00:00,79.0,produce,37.07701989985888,,50.31235100354919,6370.656732906397,0.0,43.33625292941289,0.0,1.7446335181033474,1.5162020545331847,1933.6520249813916,2931.807173029039,498.3504519322613,92.61262018616421,5.902519403288738,43.882837528109484,109.70709382027371,0.01,100.0,Rod_Floating_Critical,-1097.0709382027371,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-21T00:00:00+00:00,1.0,inject,,262.69234959478536,,,0.0,,0.0,,,0.0,177.53471895007885,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-22T00:00:00+00:00,2.0,inject,,311.1983729427167,,,0.0,,0.0,,,0.0,379.5566614498439,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-23T00:00:00+00:00,3.0,inject,,257.2896150544201,,,0.0,,0.0,,,0.0,524.6444125425826,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-24T00:00:00+00:00,4.0,inject,,253.69627723279697,,,0.0,,0.0,,,0.0,721.9639449913332,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-25T00:00:00+00:00,5.0,inject,,292.1501950836737,,,0.0,,0.0,,,0.0,826.5505072449416,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-26T00:00:00+00:00,6.0,inject,,294.5543455734408,,,0.0,,0.0,,,0.0,956.3504544747904,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-27T00:00:00+00:00,7.0,inject,,302.2147646169572,,,0.0,,0.0,,,0.0,1252.7442925640194,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-28T00:00:00+00:00,8.0,inject,,307.75914673662805,,,0.0,,0.0,,,0.0,1456.8036079477502,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-29T00:00:00+00:00,9.0,inject,,258.5663730127625,,,0.0,,0.0,,,0.0,1703.9047292452576,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-30T00:00:00+00:00,10.0,inject,,275.9995401311132,,,0.0,,0.0,,,0.0,1816.4131746247313,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-01-31T00:00:00+00:00,11.0,inject,,303.661196678015,,,0.0,,0.0,,,0.0,2063.136340633194,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-01T00:00:00+00:00,12.0,soak,,,,,0.0,,0.0,,,0.0,2063.136340633194,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-02T00:00:00+00:00,13.0,soak,,,,,0.0,,0.0,,,0.0,2063.136340633194,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-03T00:00:00+00:00,14.0,soak,,,,,0.0,,0.0,,,0.0,2063.136340633194,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-04T00:00:00+00:00,15.0,soak,,,,,0.0,,0.0,,,0.0,2063.136340633194,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-05T00:00:00+00:00,16.0,soak,,,,,0.0,,0.0,,,0.0,2063.136340633194,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-06T00:00:00+00:00,17.0,soak,,,,,0.0,,0.0,,,0.0,2063.136340633194,,,,,0.0,,0.0,Normal,0.0,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-07T00:00:00+00:00,18.0,produce,125.77244740895412,,139.30056951329308,144.26445208128197,133.918286769792,83.77880290203301,825.5758558446715,13.343351610168002,15.405934397740342,133.918286769792,2063.136340633194,365.1133817500345,129.58772481522334,6.18080809373873,42.906825100803005,107.26706275200752,0.9756720602401454,0.0,CSS_Cutoff_Triggered,668518.7632214399,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-08T00:00:00+00:00,19.0,produce,119.28977272451962,,133.82303026754062,194.54985472516495,120.33326019672924,67.36114045984147,368.68095850185074,8.540304030158593,8.114547837558915,254.25154696652123,2063.136340633194,72.4289125023237,183.66526614426368,7.584695952693109,46.20852253720409,115.52130634301022,0.9672710902393709,0.0,Normal,600511.087920216,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-09T00:00:00+00:00,20.0,produce,106.59588776510665,,125.77602502485364,259.52541050971666,101.55642359670678,41.96474137472572,174.99090380977313,4.7421962477799555,5.798454535370137,355.807970563228,2063.136340633194,66.32943017607597,76.87237502624387,5.127479709617755,46.485064104064165,116.21266026016042,0.956688135432205,0.0,Normal,506619.9913809323,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-10T00:00:00+00:00,21.0,produce,99.88401842708221,,117.18560564961261,337.1609203053552,87.45881736560739,76.18537740421903,367.2483870523385,3.810084442139166,4.654389629038532,443.2667879288354,2063.136340633194,328.8647480897371,125.53878406935715,5.395628836284613,27.60758084389436,69.0189521097359,0.9436161650793097,0.0,Normal,436603.8973069396,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-11T00:00:00+00:00,22.0,produce,94.22898940927371,,111.8615587681242,426.0642627458066,75.04905832699679,77.9281368569236,340.0214011862361,3.8108109310771767,3.9804616346127757,518.3158462558322,2063.136340633194,422.54076889497776,163.91121263971047,6.5770789888394265,34.779245251803715,86.9481131295093,0.9277792335153319,0.0,Normal,374375.8105036888,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-12T00:00:00+00:00,23.0,produce,92.33218562138062,,108.85441143082595,562.0072775747519,67.89809932879531,30.330414705253865,97.45730370224491,3.7781091127182678,3.519425554736063,586.2139455846275,2063.136340633194,295.2974877173149,196.68785974018803,4.930240604532121,31.15911505306193,77.89778763265483,0.908951658550595,0.0,Normal,338711.51876765,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-13T00:00:00+00:00,24.0,produce,83.73879039027611,,98.99853409154883,700.2923407841869,65.36811547959213,50.717832818228544,132.64050511108726,2.7116103252777077,3.166349204371132,651.5820610642196,2063.136340633194,348.8845615274378,66.73537704150228,4.367340639217059,49.47947633617089,123.69869084042722,0.8869752138572549,0.0,Normal,325603.5904895564,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-14T00:00:00+00:00,25.0,produce,76.97423899899783,,93.29805243741379,842.5587895129448,,83.68370907841171,329.44073092905876,3.2690198220391844,2.925046397708905,705.3345691368118,2063.136340633194,273.76516864160965,87.76217016552047,7.609700368244113,36.793910363380625,91.98477590845157,0.8617725629019012,0.0,Normal,267842.6926038761,synthetic,missing,ground_truth
BGW-05,CYC-004,1,2025-02-15T00:00:00+00:00,26.0,produce,79.03495089805466,,91.12731778227153,994.4977929966537,43.91002648517082,40.32960067933628,73.58761963231052,3.2455707423296323,2.7536219182475237,749.2445956219826,2063.136340633194,302.08201626871033,157.624016189889,6.145057459216351,37.10054459130901,92.75136147827253,0.8333555931205168,0.0,Normal,218622.61881107138,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-16T00:00:00+00:00,27.0,produce,72.27578772832528,,88.26467773775921,1182.9080139517382,40.46444881864734,52.10180915390096,84.48011940297089,2.505289614643557,2.6125271771384653,789.70904444063,2063.136340633194,92.03358738888302,104.98226690263323,4.712665668263287,22.468931830921658,56.17232957730415,0.8018279187128814,0.0,Normal,201760.5207974637,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-17T00:00:00+00:00,28.0,produce,69.69521662710414,,80.18285156642936,1352.006517955346,43.25259937496969,36.75044875521513,68.38404150501545,2.8701533752089374,2.4768683599672796,832.9616438155997,2063.136340633194,284.0857354631995,106.09249985443688,6.393014281333949,21.64137253664782,54.10343134161955,0.7673814953430296,0.0,Normal,215721.96256143227,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-18T00:00:00+00:00,29.0,produce,67.40147961510952,,79.37918573013935,1629.2805630006392,46.26333765844285,27.003016107182873,63.377053668918975,2.2185999199492468,2.346539718621614,879.2249814740426,2063.136340633194,379.68585561537475,169.46417626632547,5.1956601033810825,46.943730895310054,117.35932723827514,0.7302879166037802,0.0,Normal,230143.0950198315,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-19T00:00:00+00:00,30.0,produce,56.156453021052066,,999.9,1832.30410291122,24.32033600346785,68.51113288164345,77.23471254794752,2.1217259302360363,2.283378930448108,903.5453174775105,2063.136340633194,498.68517068674777,196.5630178352687,6.661244315772396,20.193057958068703,50.48264489517176,0.6908854506086539,0.0,Normal,121096.85356838754,synthetic,out_of_range,ground_truth
BGW-05,CYC-004,1,2025-02-20T00:00:00+00:00,31.0,produce,55.05139492911246,,71.43838592085973,2046.7780141493706,23.51469741927315,83.4074433985704,141.71834988495465,2.080219396449726,2.2254614668748256,927.0600148967836,2063.136340633194,183.42040157749187,186.09535993587178,4.539244896690473,45.38329640458527,113.45824101146319,0.6495631738303076,0.0,Normal,116438.90468625113,synthetic,ok,ground_truth
BGW-05,CYC-004,1,2025-02-21T00:00:00+00:00,32.0,produce,52.59103367743652,,72.25874221360641,2322.5388056510114,23.41700008697136,39.66039644718797,38.80867408496596,1.8345693163518302,2.170632543563882,950.477014983755,2063.136340633194,89.23076052432403,152.24316605015545,5.749622063454851,51.214394971114814,128.03598742778703,0.6067436574455323,0.0,Normal,115804.64056057893,synthetic,ok,ground_truth
