# Dataset: Baghewala Digital Twin - NSGA-II Optimization Scenarios
# Version: 1.3.0
# Generated: 2026-08-27T13:55:00Z
# Description: 300 pre-computed optimization strategies (100 scenarios × 3 strategies)
# Schema: WellState Canonical v1.0 (Optimization Domain)
# Optimizer: NSGA-II Multi-Objective (pymoo)
# Objectives: maximize{Production, -SOR, -Energy, -Risk, NetValue}
# Constraints: 7-rule Safety Interlock Matrix
# Field: Baghewala, Jaisalmer, Rajasthan
# Random Seed: 42
scenario_id,well_id,cycle_id,cycle_day,strategy_name,strategy_label,recommended,proposed_spm,proposed_vfd_pct,proposed_stroke_len_in,proposed_downstroke_speed_factor,predicted_production_bopd,predicted_energy_kwh_day,predicted_rod_risk_pct,predicted_sor,predicted_cost_inr_day,predicted_net_value_inr_day,pareto_rank,interlock_safe,model_confidence_pct,source
OPT-0031,BGW-05,CYC-3,2.452330558058695,Strategy_B,Strategy_B optimized,False,4.880564099252572,88.39784331020464,120,0.5726789916162252,235.7135597061597,300.5793843894535,16.2141040947273,4.6583863549305065,3005.793843894535,1175562.0046869041,1,True,72.78041656131832,synthetic
OPT-0031,BGW-16,CYC-1,21.7572008171134,Strategy_C,Strategy_C optimized,False,6.958074403196244,98.7134823302251,120,0.9196985445441022,268.75981888413037,206.06774672322052,7.050794798371257,3.481828659341138,2060.6774672322053,1341738.4169534198,1,True,89.373832710484,synthetic
OPT-0032,BGW-09,CYC-2,24.50361486728643,Strategy_A,Strategy_A optimized,True,6.370049391489308,99.53190782487273,80,0.6790258540244187,283.87253326288015,423.0816908381242,17.873992508413426,4.149865796685063,4230.816908381242,1415131.8494060196,2,True,85.8486315573945,synthetic
OPT-0032,BGW-04,CYC-2,15.268060356998422,Strategy_B,Strategy_B optimized,False,5.470722021853108,80.57252341600281,120,0.7298180339599307,304.2611253029739,278.6146260587251,27.142040626960306,3.4250552996678474,2786.146260587251,1518519.4802542822,1,True,91.92373946703293,synthetic
OPT-0032,BGW-22,CYC-1,12.346536565588515,Strategy_C,Strategy_C optimized,False,6.128834760288846,98.59094958261187,144,0.8840098205269922,306.0865194673226,281.10571783926275,5.608367466007994,4.902383043607413,2811.0571783926275,1527621.5401582206,3,True,79.3993592569364,synthetic
OPT-0033,BGW-05,CYC-3,2.77647920642647,Strategy_A,Strategy_A optimized,True,6.508513607645764,98.88366898437107,80,0.6498191482549487,260.4978889323244,333.44383496341084,24.80872681560017,3.7295724824048353,3334.4383496341084,1299155.0063119878,3,False,85.53165103310845,synthetic
OPT-0033,BGW-08,CYC-2,11.411925498170788,Strategy_B,Strategy_B optimized,False,7.842869995622135,95.11826403306539,80,0.863715424802071,281.9831193422024,165.04733252402573,0.7571257161619771,3.9926085607450252,1650.4733252402573,1408265.1233857716,1,True,75.30974096039881,synthetic
OPT-0033,BGW-03,CYC-1,27.894317216353425,Strategy_C,Strategy_C optimized,False,6.87715340511409,64.64856799072864,120,0.5517189486608481,274.2664839656493,248.0928858517605,7.039769559267385,3.95743211451172,2480.928858517605,1368851.4909697287,1,True,97.47547853969314,synthetic
OPT-0034,BGW-16,CYC-1,11.967976471878593,Strategy_A,Strategy_A optimized,True,5.849129138351066,93.96720148634301,80,0.6977965924062488,200.65813454112765,292.04706404336343,1.7389716058455573,4.612169056436157,2920.4706404336343,1000370.2020652046,1,True,97.21636641868358,synthetic
OPT-0034,BGW-20,CYC-2,17.0546814279068,Strategy_B,Strategy_B optimized,False,5.215570705857453,63.60775117671055,144,0.6001602015601935,285.087770599076,269.0409803782685,26.17415024122476,2.7923615355822946,2690.4098037826852,1422748.4431915975,1,True,72.56384141451345,synthetic
OPT-0034,BGW-20,CYC-1,25.626016256997637,Strategy_C,Strategy_C optimized,False,4.7899593114380945,99.6387058980269,120,0.8195821924132559,261.30319127295036,316.1987012513402,28.62312235096887,4.911090275297042,3161.987012513402,1303353.9693522383,3,False,83.26847104018813,synthetic
OPT-0035,BGW-12,CYC-1,16.191589004375963,Strategy_A,Strategy_A optimized,True,7.284943562272923,88.3227754281018,144,0.7459377813840455,282.67347245919984,272.1030144217366,21.83239735138457,3.0700468345612464,2721.030144217366,1410646.3321517818,3,True,84.43613314930538,synthetic
OPT-0035,BGW-17,CYC-2,8.064366031059368,Strategy_B,Strategy_B optimized,False,7.456260208732906,72.28883016940503,80,0.9863995887945447,163.1702991827646,390.1642770440101,27.241047182415347,3.227530119909985,3901.642770440101,811949.8531433829,2,True,73.02326546991702,synthetic
OPT-0035,BGW-21,CYC-2,15.308760144707051,Strategy_C,Strategy_C optimized,False,7.420642860232747,80.0592506475341,80,0.973326545304553,277.0412637719221,376.6280467498391,13.989563617851845,3.937955635582603,3766.280467498391,1381440.0383921121,3,True,79.76664979269069,synthetic
OPT-0036,BGW-21,CYC-1,4.905637623543315,Strategy_A,Strategy_A optimized,True,4.61612387868591,66.24628375072326,120,0.5782848369427236,177.90211109233724,265.6916518780789,22.941233308245305,2.7963158148302427,2656.9165187807894,886853.6389429055,1,True,75.19566080145046,synthetic
OPT-0036,BGW-15,CYC-1,18.373024265922805,Strategy_B,Strategy_B optimized,False,6.206994559025487,98.00853259566372,144,0.8444897810260373,283.2065476871097,242.1717765502912,26.588302143522373,4.148681367434062,2421.7177655029122,1413611.0206700456,2,True,79.20271627525952,synthetic
OPT-0036,BGW-15,CYC-3,23.451070832289837,Strategy_C,Strategy_C optimized,False,6.8550624355652126,89.79954510782886,144,0.5339769851407707,235.9663205524574,292.0814578473954,18.07075771434968,4.040990440495413,2920.8145784739545,1176910.788183813,1,True,77.60358643746147,synthetic
OPT-0037,BGW-05,CYC-3,7.604836258648654,Strategy_A,Strategy_A optimized,True,6.619293739322069,80.61414189150646,120,0.9994181129994837,234.1975120264178,254.2329634085721,16.973545077144752,3.6853151539689213,2542.329634085721,1168445.2304980033,2,True,83.13806353052489,synthetic
OPT-0037,BGW-09,CYC-1,9.939678857458969,Strategy_B,Strategy_B optimized,False,5.019407578087696,69.18113557870845,144,0.6099536893432642,282.7071572813614,338.77756142484856,25.318140373122667,4.0411664148700535,3387.7756142484855,1410148.0107925583,3,True,74.02410735365814,synthetic
OPT-0037,BGW-15,CYC-3,27.174270700078925,Strategy_C,Strategy_C optimized,False,7.373700012937237,63.37821731444689,80,0.9928742254905276,236.14558102733744,240.8540544481781,12.78565230317389,2.614060342048223,2408.5405444817807,1178319.3645922055,2,True,77.55205053854368,synthetic
OPT-0038,BGW-23,CYC-2,25.18415526758726,Strategy_A,Strategy_A optimized,True,4.275829497139921,72.86782556899537,80,0.8198018429031475,247.29973405248066,267.2122509297074,28.5844777960667,4.614032976293311,2672.122509297074,1233826.5477531063,3,False,96.57653440530225,synthetic
OPT-0038,BGW-05,CYC-2,1.9796748374694655,Strategy_B,Strategy_B optimized,False,7.260508279366443,90.637721345049,120,0.819377668733387,236.07736679832345,394.7379204439617,9.044340180630401,4.193438760113586,3947.379204439617,1176439.4547871775,3,True,74.94583113050452,synthetic
OPT-0038,BGW-17,CYC-1,6.209340424017351,Strategy_C,Strategy_C optimized,False,5.726363914188458,71.54049599962597,144,0.7387738985935756,261.40271951392486,188.27811528792137,1.5440776465148076,4.3115782218648855,1882.7811528792136,1305130.8164167453,3,True,82.17063908814414,synthetic
OPT-0039,BGW-04,CYC-3,2.392315138245094,Strategy_A,Strategy_A optimized,True,6.170441783704905,64.25383524219505,144,0.7951914225013401,198.9546191754001,225.3683522269106,3.4983081276945804,2.8834817099790917,2253.683522269106,992519.4123547314,1,True,85.72175754140065,synthetic
OPT-0039,BGW-04,CYC-2,1.574731840317956,Strategy_B,Strategy_B optimized,False,4.1402141024607,63.52741627014896,80,0.627808660850237,231.52612454443664,249.16542838206357,19.907926062251875,3.3725651937657064,2491.6542838206356,1155138.9684383625,1,True,87.44232067836985,synthetic
OPT-0039,BGW-18,CYC-1,21.668978664453594,Strategy_C,Strategy_C optimized,False,7.900132973864542,77.51775596693787,120,0.7802207812615991,268.6366484344653,350.844197346376,18.537137445930064,3.4774597394602536,3508.44197346376,1339674.8001988628,1,True,82.84083849575434,synthetic
OPT-0040,BGW-08,CYC-3,19.068381429686543,Strategy_A,Strategy_A optimized,True,6.612267066301043,72.87763277511532,80,0.9222052068819838,254.00287442876763,322.6297739669938,15.820353105304385,4.071704273762586,3226.297739669938,1266788.0744041682,2,True,88.24141174250765,synthetic
OPT-0040,BGW-15,CYC-2,18.531727380499362,Strategy_B,Strategy_B optimized,False,7.4454389860309,77.08043661469989,120,0.8376346812523507,244.24044043009633,257.3066260996739,24.86268092600431,2.758097177784851,2573.066260996739,1218629.135889485,1,True,88.25063425629693,synthetic
OPT-0040,BGW-21,CYC-3,8.334847835690724,Strategy_C,Strategy_C optimized,False,5.335562864582343,78.5621952318503,120,0.6925567261539518,307.6448378774546,303.77473955013096,23.85406964267581,4.283167048901766,3037.7473955013097,1535186.4419917718,3,True,87.36880838498487,synthetic
OPT-0041,BGW-04,CYC-3,13.779891434435395,Strategy_A,Strategy_A optimized,True,4.340669720925652,64.9145542856126,120,0.7473995007713728,301.9793500703829,326.9753517537488,25.94989932915538,3.4925282004095783,3269.753517537488,1506626.996834377,3,True,91.13927744043238,synthetic
OPT-0041,BGW-11,CYC-1,22.053565069598815,Strategy_B,Strategy_B optimized,False,4.458630124950652,67.44450266838251,120,0.6716726017005457,207.77084201558014,406.469559563923,21.37147942077692,2.9881170026536577,4064.69559563923,1034789.5144822615,3,False,77.36538761591001,synthetic
OPT-0041,BGW-14,CYC-1,15.317878063275899,Strategy_C,Strategy_C optimized,False,7.672523155935051,68.14253645021093,80,0.7882908578559238,278.0244197747694,188.95822199293025,28.267055536954476,3.6481993536147606,1889.5822199293025,1388232.5166539177,1,True,90.50265601523947,synthetic
OPT-0042,BGW-18,CYC-1,3.381688731473961,Strategy_A,Strategy_A optimized,True,6.5291690296563925,76.23722869769287,80,0.7415487710078952,257.7052084955832,324.78705732163473,16.030089230605913,2.5337281439485135,3247.870573216347,1285278.1719046996,1,True,91.07376884083284,synthetic
OPT-0042,BGW-12,CYC-1,25.109303085046218,Strategy_B,Strategy_B optimized,False,4.9345837257347895,95.61309719149776,120,0.6463225145693228,269.0970550281702,293.910748031299,28.971951964583756,2.6791259038727318,2939.1074803129904,1342546.167660538,3,True,80.63152796877573,synthetic
OPT-0042,BGW-14,CYC-2,16.758991686028033,Strategy_C,Strategy_C optimized,False,6.50190354168701,86.91204323058304,144,0.6960573874221527,242.62759269193606,320.3905731097487,29.608785515818422,3.8739038149074023,3203.9057310974868,1209934.0577285828,1,True,85.48093107873306,synthetic
OPT-0043,BGW-21,CYC-3,28.409581614252346,Strategy_A,Strategy_A optimized,True,6.956189814611931,82.66562151005499,144,0.8498975741184126,272.95819448826865,316.8665126579213,18.62179683932849,2.933562440041592,3168.665126579213,1361622.307314764,1,True,97.49139510625577,synthetic
OPT-0043,BGW-04,CYC-1,5.211119966436268,Strategy_B,Strategy_B optimized,False,7.19773287735665,90.65414139516618,144,0.6131188848186229,226.69437001645505,222.0382105720379,9.335143258126623,3.714923747295912,2220.382105720379,1131251.4679765548,1,True,84.07011488557768,synthetic
OPT-0043,BGW-06,CYC-3,1.688514574844036,Strategy_C,Strategy_C optimized,False,4.102511837547492,69.37752820277277,144,0.7279389476144071,306.7042046519167,374.78097596061923,2.5924037132342335,3.4267757943766672,3747.8097596061925,1529773.2134999775,3,True,74.43853301736719,synthetic
OPT-0044,BGW-13,CYC-3,25.253566190050087,Strategy_A,Strategy_A optimized,True,7.179528116083989,94.15904045258958,144,0.8147562837208148,261.67264660277834,251.1407619788968,7.329704106826043,4.388670103299891,2511.407619788968,1305851.8253941026,3,True,76.79702039839627,synthetic
OPT-0044,BGW-07,CYC-1,24.931123559311022,Strategy_B,Strategy_B optimized,False,6.568250509471737,62.53473031126246,144,0.6403719706590363,239.67948035489684,400.61744123061,6.512982012439328,4.884687918483287,4006.1744123061,1194391.227362178,3,True,83.38192377351204,synthetic
OPT-0044,BGW-14,CYC-1,4.881674923600897,Strategy_C,Strategy_C optimized,False,6.810195604988836,65.65813485022788,80,0.5573032049745364,293.83268112160977,225.34996882621687,9.617872024506472,4.138322268673626,2253.4996882621685,1466909.9059197868,1,True,77.71947693184211,synthetic
OPT-0045,BGW-10,CYC-3,25.711948663073006,Strategy_A,Strategy_A optimized,True,6.268903748963176,99.32193279535076,144,0.5049371658464732,251.22591850899357,369.6487073371838,8.299438642038314,4.716957619595984,3696.487073371838,1252433.105471596,2,True,98.54342593613893,synthetic
OPT-0045,BGW-16,CYC-2,15.754312947910453,Strategy_B,Strategy_B optimized,False,7.684104166186682,95.34875604708495,144,0.5976501419642706,237.22142411939748,218.170599625752,6.445111387135935,4.691923566482558,2181.70599625752,1183925.41460073,1,True,92.99958735753958,synthetic
OPT-0045,BGW-01,CYC-1,7.256148904898784,Strategy_C,Strategy_C optimized,False,6.156430890082376,89.7442132359233,144,0.64350794203446,242.79136719937875,286.9502097565503,25.46821014490492,3.0383733280871654,2869.502097565503,1211087.3338993283,1,True,85.66116322164194,synthetic
OPT-0046,BGW-02,CYC-2,2.1528327608554765,Strategy_A,Strategy_A optimized,True,5.149693022774262,95.20922982552764,120,0.9027074516668026,298.3381965601276,386.22078824530115,13.450866251043854,4.140527983354764,3862.2078824530117,1487828.7749181848,3,True,87.25294736080647,synthetic
OPT-0046,BGW-22,CYC-2,6.6440954904229,Strategy_B,Strategy_B optimized,False,7.420821075287844,65.18864543933026,80,0.5616292972542238,254.11463728288714,263.681986325634,6.8706459593335225,4.048589103120105,2636.81986325634,1267936.3665511794,2,True,76.16658098172941,synthetic
OPT-0046,BGW-10,CYC-3,25.41744362543829,Strategy_C,Strategy_C optimized,False,7.407268215322063,73.23788314505731,120,0.8686540857042986,277.40204511370973,314.5275178473737,12.592537222993144,3.099570820774921,3145.275178473737,1383864.950390075,3,True,82.14641841119072,synthetic
OPT-0047,BGW-23,CYC-1,22.513633510951816,Strategy_A,Strategy_A optimized,True,7.446340380839251,95.54230353892848,80,0.5557868857099599,228.99821301592394,287.4928513955613,1.9358896470773634,3.090135747426355,2874.9285139556127,1142116.136565664,3,True,82.96929507952848,synthetic
OPT-0047,BGW-01,CYC-1,26.022498496866348,Strategy_B,Strategy_B optimized,False,5.7204668434601675,79.11573539866217,80,0.6397307988159964,242.85567350708965,272.89300182816044,28.173622278649475,3.865995931327467,2728.930018281604,1211549.4375171666,1,True,71.163406965525,synthetic
OPT-0047,BGW-06,CYC-3,29.83410219379626,Strategy_C,Strategy_C optimized,False,5.317622808725842,97.97407245576765,144,0.5751809001716314,257.1938658578044,322.5771606725543,13.825927380342252,3.7806284295071926,3225.7716067255433,1282743.5576822963,3,True,74.19865814605629,synthetic
OPT-0048,BGW-20,CYC-3,26.368280833527994,Strategy_A,Strategy_A optimized,True,5.416252339144867,71.08779147229228,144,0.8882995893983787,218.19350287923,258.0912005547816,10.196874064985856,4.756477387563953,2580.912005547816,1088386.6023906022,2,True,83.68567460789032,synthetic
OPT-0048,BGW-05,CYC-1,27.670360341244063,Strategy_B,Strategy_B optimized,False,7.2800062938019545,98.90547575827432,80,0.7063110415753036,155.42583657846393,262.78036584728784,2.403076732173327,4.826140089796519,2627.8036584728784,774501.3792338468,3,True,85.35792422241848,synthetic
OPT-0048,BGW-02,CYC-1,28.10985547735774,Strategy_C,Strategy_C optimized,False,4.604386581438101,79.85859135185939,144,0.8128011210925818,246.92917656593622,356.455463230222,29.18362068613067,3.612567010011439,3564.55463230222,1231081.328197379,3,True,91.77748777117776,synthetic
OPT-0049,BGW-07,CYC-3,9.492076112794274,Strategy_A,Strategy_A optimized,True,7.62138015737867,68.29199365955695,144,0.9057586284309116,208.3826403779331,303.85763511954565,16.24917467240691,3.8026721710753946,3038.5763511954565,1038874.62553847,1,True,93.2887604789071,synthetic
OPT-0049,BGW-12,CYC-2,11.081543115887984,Strategy_B,Strategy_B optimized,False,6.81660768272225,91.50246730676375,80,0.8870433673478466,231.278288693933,223.1759065687551,6.496303020983037,3.7309276450542277,2231.759065687551,1154159.6844039774,2,True,93.9131633068749,synthetic
OPT-0049,BGW-18,CYC-1,18.081758823637525,Strategy_C,Strategy_C optimized,False,7.539698409010448,65.03474309603227,144,0.66916982719496,240.94578293406477,297.18753648937917,14.052465471480614,3.50716946518627,2971.875364893792,1201757.03930543,3,False,76.10411201884253,synthetic
OPT-0050,BGW-20,CYC-2,8.22360075620041,Strategy_A,Strategy_A optimized,True,6.303390537726763,90.04914377387647,120,0.7485630088332005,303.2458622385364,244.38906497078705,9.713386348040107,3.601912376682587,2443.8906497078706,1513785.4205429743,3,True,70.09207262495919,synthetic
OPT-0050,BGW-21,CYC-1,8.526450215760534,Strategy_B,Strategy_B optimized,False,7.537537124154846,78.5472107393811,80,0.5376051301718732,267.50822920982176,249.002284289179,20.330492003555705,4.593751082667094,2490.02284289179,1335051.123206217,3,True,76.54024160833453,synthetic
OPT-0050,BGW-19,CYC-1,22.282878658263417,Strategy_C,Strategy_C optimized,False,6.571891590717087,64.56975361951203,144,0.6984180750885063,243.6503437650528,299.43079430573795,7.294897519386757,4.30879269011636,2994.3079430573794,1215257.4108822069,2,False,81.73922111652169,synthetic
OPT-0051,BGW-07,CYC-2,8.02525867869084,Strategy_A,Strategy_A optimized,True,6.511035965920177,83.2961425668036,80,0.6071153077266793,268.7259622796743,221.52973242745327,24.427969012677384,4.424683439070202,2215.297324274533,1341414.5140740972,2,True,76.23342551663985,synthetic
OPT-0051,BGW-22,CYC-3,20.513106707755398,Strategy_B,Strategy_B optimized,False,6.730818042770036,75.2175955615613,120,0.551663595956197,217.7171723229376,234.1426150859662,27.745052610849097,3.9410496373535135,2341.426150859662,1086244.4354638285,1,True,88.01249241921268,synthetic
OPT-0051,BGW-06,CYC-1,27.403352204915034,Strategy_C,Strategy_C optimized,False,5.163466642902671,72.07307476890253,144,0.8139494589280938,270.8551406986107,285.6491817103842,16.449188677041253,3.869519520637302,2856.491817103842,1351419.2116759494,3,True,83.08704561989768,synthetic
OPT-0052,BGW-13,CYC-2,3.749289559741568,Strategy_A,Strategy_A optimized,True,5.381305327821873,65.31990590056958,80,0.8584099427197327,304.9835118957218,327.34470051549306,3.9489265056184344,3.633042642198146,3273.4470051549306,1521644.1124734539,3,True,86.82445461604152,synthetic
OPT-0052,BGW-17,CYC-3,15.699642714678518,Strategy_B,Strategy_B optimized,False,7.470428177893631,70.1389957717611,144,0.7684486480032713,217.9798123143873,280.67749774504705,8.172145146666306,3.1580064723670573,2806.7749774504705,1087092.2865944859,1,True,72.74499280012009,synthetic
OPT-0052,BGW-06,CYC-3,19.562750764519613,Strategy_C,Strategy_C optimized,False,6.636840208172865,65.13118168094768,80,0.5155576335637932,222.84690961733793,326.24805438834386,4.4663126427829605,3.1688211182808814,3262.4805438834387,1110972.067542806,3,True,96.52434276750435,synthetic
OPT-0053,BGW-03,CYC-1,4.476116163891536,Strategy_A,Strategy_A optimized,True,5.206187733939403,60.512522047906984,120,0.9045742417467797,221.63427467573703,301.1511157715094,11.310527476951751,4.472346698093906,3011.511157715094,1105159.8622209702,1,True,94.4631387290776,synthetic
OPT-0053,BGW-17,CYC-1,5.457632701872557,Strategy_B,Strategy_B optimized,False,6.559586074047406,86.7084553881825,144,0.8401757470133706,285.87402995167304,271.54940702466746,4.877378819528459,4.288145276104977,2715.4940702466747,1426654.6556881187,3,True,92.61200389615055,synthetic
OPT-0053,BGW-13,CYC-1,4.000202391890438,Strategy_C,Strategy_C optimized,False,7.699001065781697,73.4751788608417,144,0.8544951135032468,196.8312748801411,230.22983038879107,9.019055583220986,4.69616609363736,2302.2983038879106,981854.0760968176,2,True,96.82930859605497,synthetic
OPT-0054,BGW-12,CYC-1,25.701117716873487,Strategy_A,Strategy_A optimized,True,6.485632915906056,67.47332228693794,120,0.8015475033594772,223.91220003960828,244.47068370389917,10.222971564963744,4.305572683799307,2444.7068370389916,1117116.2933610023,3,True,74.29606515627707,synthetic
OPT-0054,BGW-03,CYC-1,6.530440950462225,Strategy_B,Strategy_B optimized,False,7.075921673711017,78.01426574215989,80,0.7187031972035172,238.58353528623138,284.6154744651917,22.250070667346154,3.2469270306954057,2846.154744651917,1190071.521686505,2,True,98.09846526748417,synthetic
OPT-0054,BGW-19,CYC-1,17.53501438012485,Strategy_C,Strategy_C optimized,False,4.755775970193204,89.03772378331858,80,0.6751842327224971,192.20802924484929,317.13827903643863,13.654707255182561,3.0668094901217913,3171.3827903643864,957868.763433882,1,True,75.69871875917876,synthetic
OPT-0055,BGW-17,CYC-3,19.07233625064379,Strategy_A,Strategy_A optimized,True,4.716162407908344,67.0453066212443,144,0.9895348092129428,280.52222684328126,282.6644917380715,6.724998634018075,3.215560982986702,2826.644917380715,1399784.4892990256,1,True,79.99814977957668,synthetic
OPT-0055,BGW-18,CYC-1,19.39320937602626,Strategy_B,Strategy_B optimized,False,4.38674750254553,75.8758578286266,80,0.902533723251669,244.8977440418073,377.2224164846152,6.7807767637709375,2.9198284677274193,3772.2241648461522,1220716.4960441904,2,True,92.15905709701077,synthetic
OPT-0055,BGW-09,CYC-2,20.61877542498339,Strategy_C,Strategy_C optimized,False,6.658759070163908,76.81030065212207,144,0.9970296009375526,198.93818119239575,225.09283827309474,7.849136563604896,3.9894998694304986,2250.9283827309473,992439.9775792478,2,True,76.79778674932858,synthetic
OPT-0056,BGW-06,CYC-2,12.293991502872204,Strategy_A,Strategy_A optimized,True,6.345836179711728,61.08232521526543,144,0.9579167514295223,199.56266321213,284.5322906662524,1.8928657426332907,3.4129583591403123,2845.3229066625236,994967.9931539875,3,True,70.86575131170322,synthetic
OPT-0056,BGW-18,CYC-2,8.37915810349861,Strategy_B,Strategy_B optimized,False,4.05459911540984,61.919842782127404,144,0.8550097854963705,250.67145786435722,240.43206648929032,18.802089068560374,4.565581766962099,2404.320664892903,1250952.9686568931,3,True,92.3667187816637,synthetic
OPT-0056,BGW-08,CYC-3,7.188623702608048,Strategy_C,Strategy_C optimized,False,4.754147120783179,68.33815108094707,144,0.642849109605216,236.56655777511526,287.22481170143845,15.273156944247985,2.6690327689522375,2872.2481170143847,1179960.540758562,1,True,82.15524793332062,synthetic
OPT-0057,BGW-16,CYC-2,4.136255152659416,Strategy_A,Strategy_A optimized,True,7.24266868627948,83.12515913791331,120,0.6835527633716774,278.81383956359,309.2583311575234,16.41223174250364,3.638624687274002,3092.583311575234,1390976.6145063748,1,True,73.28266098703456,synthetic
OPT-0057,BGW-17,CYC-1,16.787313139030267,Strategy_B,Strategy_B optimized,False,6.28108679053487,79.5740280743187,80,0.6160557977455534,323.3829465105646,310.32429533613384,9.86433361969781,4.789330684931254,3103.2429533613386,1613811.4895994617,2,True,94.961347379939,synthetic
OPT-0057,BGW-19,CYC-1,21.30910323255732,Strategy_C,Strategy_C optimized,False,4.850685833653816,71.98344918233902,120,0.8401023523479524,265.52558400025083,312.03974880708944,17.220170730012295,3.361161967994093,3120.3974880708943,1324507.5225131833,2,True,75.63955223858872,synthetic
OPT-0058,BGW-06,CYC-2,1.907563211889309,Strategy_A,Strategy_A optimized,True,5.0739029799788735,71.03706602876844,80,0.742423499272238,264.46655930652685,330.0761257827579,11.720579824765828,3.0402300724942304,3300.7612578275794,1319032.0352748067,3,True,82.94045870960423,synthetic
OPT-0058,BGW-15,CYC-1,16.632688434856853,Strategy_B,Strategy_B optimized,False,4.947749605259759,63.97983902914417,80,0.9512639568668129,285.7520722044012,330.8941074704929,9.181262257949662,3.7949651624686593,3308.9410747049287,1425451.419947301,1,True,83.550194947391,synthetic
OPT-0058,BGW-23,CYC-2,16.77323288598027,Strategy_C,Strategy_C optimized,False,7.357165910280715,93.69162019176204,80,0.7981357289255883,320.0218202435218,218.13572915437555,29.738805641386584,2.9936533035022874,2181.3572915437553,1597927.743926065,1,True,72.52781432544347,synthetic
OPT-0059,BGW-23,CYC-3,7.660022046784315,Strategy_A,Strategy_A optimized,True,4.799026933851056,84.91837213719936,80,0.809332997321715,320.20559154074135,343.68170950687073,11.559567614080597,4.221048571500874,3436.817095068707,1597591.140608638,2,True,75.82112363833217,synthetic
OPT-0059,BGW-23,CYC-1,17.322438946398467,Strategy_B,Strategy_B optimized,False,4.2404960004610075,60.47634690936677,144,0.7080207529264855,292.7226126679821,306.5506328221727,14.597702623056348,4.826964913053745,3065.506328221727,1460547.5570116888,1,True,94.95596860300037,synthetic
OPT-0059,BGW-19,CYC-1,20.66366527896119,Strategy_C,Strategy_C optimized,False,7.509588024345569,95.75171645863259,144,0.6730280730020819,167.14294372155922,327.0433885661919,3.52434018313855,4.107141048227106,3270.433885661919,832444.2847221342,2,True,95.33102398231674,synthetic
OPT-0060,BGW-23,CYC-3,28.10480428886202,Strategy_A,Strategy_A optimized,True,5.687046414252629,90.11854785533386,120,0.6275257548498613,229.3353963132087,282.93727482149563,25.006684020845736,2.6131264822452254,2829.372748214956,1143847.6088178284,2,True,95.30412673605623,synthetic
OPT-0060,BGW-02,CYC-3,10.718184916191966,Strategy_B,Strategy_B optimized,False,4.278683563808152,93.51899681065754,120,0.9044669757522936,215.75119261736364,193.04784253508768,19.84037961152901,3.438549515787116,1930.478425350877,1076825.4846614671,2,True,97.0083757864787,synthetic
OPT-0060,BGW-21,CYC-2,10.22491387346546,Strategy_C,Strategy_C optimized,False,5.437629577837849,61.32776120873367,144,0.6192111529861237,251.79777755703552,294.87751417898363,28.340691275251885,2.840083482224532,2948.775141789836,1256040.1126433879,1,True,91.62791606605265,synthetic
OPT-0061,BGW-21,CYC-1,15.47005463061842,Strategy_A,Strategy_A optimized,True,5.831923492095177,73.94784453378415,120,0.9065635888792198,250.8077731942422,312.3076053223501,17.61668487217344,3.9494392070535183,3123.0760532235013,1250915.7899179875,1,True,90.27226200569291,synthetic
OPT-0061,BGW-15,CYC-2,11.690268319533216,Strategy_B,Strategy_B optimized,False,6.474483225294921,76.25451769755456,144,0.9979104726201868,232.44680173796888,384.0347898479064,13.699162111999328,2.52073174511463,3840.3478984790636,1158393.6607913654,3,True,71.71659358305043,synthetic
OPT-0061,BGW-08,CYC-1,3.6598351317920708,Strategy_C,Strategy_C optimized,False,4.659482410860326,68.16919347459971,144,0.6880600225638549,254.89632179064077,292.58399151708,10.212919839869741,3.7030870519432924,2925.8399151708,1271555.769038033,1,True,92.37386655271216,synthetic
OPT-0062,BGW-16,CYC-2,13.424385311504954,Strategy_A,Strategy_A optimized,True,6.795787096635507,93.95369051181537,120,0.9758426796798683,280.88091128856655,246.29081020718246,1.1459118573487093,3.360452572518655,2462.9081020718245,1401941.648340761,2,True,94.84269500856816,synthetic
OPT-0062,BGW-20,CYC-3,19.075302952846222,Strategy_B,Strategy_B optimized,False,4.190988166042862,93.17114717517967,80,0.6382971710465939,278.3498197365665,273.70162872843457,0.15823514951766704,3.376001414346927,2737.0162872843457,1389012.082395548,3,True,74.96246494438361,synthetic
OPT-0062,BGW-05,CYC-2,11.161406165332348,Strategy_C,Strategy_C optimized,False,4.744087398780108,67.90767193968524,144,0.5390247982727975,239.35994585591135,246.38166309287726,10.571440142917341,3.9565898041365006,2463.8166309287726,1194335.912648628,3,True,73.99880309472158,synthetic
OPT-0063,BGW-03,CYC-1,10.542261567052403,Strategy_A,Strategy_A optimized,True,4.5340181056464415,87.37902408188762,120,0.8510156626225627,307.1460979328928,283.0624739459517,10.867649909314741,3.1009951278443793,2830.624739459517,1532899.8649250045,3,True,79.43832335530074,synthetic
OPT-0063,BGW-15,CYC-1,29.76311416779267,Strategy_B,Strategy_B optimized,False,5.948908347870449,96.33376132750462,80,0.8913209698175018,253.04121387762572,378.2286854445324,16.71117456140579,4.539091695926997,3782.286854445324,1261423.7825336833,1,True,86.89390104886914,synthetic
